[9039, 1085.999878, 286, 0]
[9057, 1085.999878, 286, 0]
[9073, 1085.999878, 286, 0]
[9090, 1085.999878, 286, 0]
[9106, 1085.999878, 286, 0]
[9124, 1085.999878, 286, 0]
[9139, 1085.999878, 286, 0]
[9157, 1085.999878, 286, 0]
[9172, 1085.999878, 286, 0]
[9189, 1085.999878, 286, 0]
[9206, 1085.999878, 286, 0]
[9224, 1085.999878, 286, 0]
[9239, 1085.999878, 286, 0]
[9256, 1085.999878, 286, 0]
[9273, 1085.999878, 286, 0]
[9289, 1085.999878, 286, 0]
[9306, 1085.999878, 286, 0]
[9325, 1085.999878, 286, 0]
[9339, 1085.999878, 286, 0]
[9357, 1085.999878, 286, 0]
[9374, 1085.999878, 286, 0]
[9391, 1085.999878, 286, 0]
[9406, 1085.999878, 286, 0]
[9424, 1085.999878, 286, 0]
[9439, 1085.999878, 286, 0]
[9456, 1085.999878, 286, 0]
[9473, 1085.999878, 286, 0]
[9489, 1085.999878, 286, 0]
[9506, 1085.999878, 286, 0]
[9540, 1085.999878, 286, 0]
[9562, 1085.999878, 286, 0]
[9571, 1085.999878, 286, 0]
[9589, 1085.999878, 286, 0]
[9605, 1085.999878, 286, 0]
[9621, 1085.999878, 286, 0]
[9638, 1085.999878, 286, 0]
[9655, 1085.999878, 286, 0]
[9672, 1085.999878, 286, 0]
[9689, 1085.999878, 286, 0]
[9707, 1085.999878, 286, 0]
[9722, 1085.999878, 286, 0]
[9738, 1085.999878, 286, 0]
[9755, 1085.999878, 286, 0]
[9772, 1085.999878, 286, 0]
[9789, 1085.999878, 286, 0]
[9806, 1085.999878, 286, 0]
[9822, 1085.999878, 286, 0]
[9839, 1085.999878, 286, 0]
[9855, 1085.999878, 286, 0]
[9872, 1085.999878, 286, 0]
[9889, 1085.999878, 286, 0]
[9906, 1085.999878, 286, 0]
[9921, 1085.999878, 286, 0]
[9940, 1085.999878, 286, 0]
[9955, 1085.999878, 286, 0]
[9973, 1085.999878, 286, 0]
[9989, 1085.999878, 286, 0]
[10006, 1085.999878, 286, 0]
[10022, 1085.999878, 286, 0]
[10039, 1085.999878, 286, 0]
[10055, 1085.999878, 286, 0]
[10072, 1085.999878, 286, 0]
[10088, 1085.999878, 286, 0]
[10106, 1085.999878, 286, 0]
[10122, 1085.999878, 286, 0]
[10139, 1085.999878, 286, 0]
[10155, 1085.999878, 286, 0]
[10173, 1085.999878, 286, 0]
[10189, 1085.999878, 286, 0]
[10205, 1085.999878, 286, 0]
[10222, 1085.999878, 286, 0]
[10239, 1085.999878, 286, 0]
[10255, 1085.999878, 286, 0]
[10274, 1085.999878, 286, 0]
[10289, 1085.999878, 286, 0]
[10306, 1085.999878, 286, 0]
[10322, 1085.999878, 286, 0]
[10339, 1085.999878, 286, 0]
[10355, 1085.999878, 286, 0]
[10373, 1085.999878, 286, 0]
[10390, 1085.999878, 286, 0]
[10406, 1085.999878, 286, 0]
[10422, 1085.999878, 286, 0]
[10439, 1085.999878, 286, 0]
[10455, 1085.999878, 286, 0]
[10473, 1085.999878, 286, 0]
[10489, 1085.999878, 286, 0]
[10506, 1085.999878, 286, 0]
[10522, 1085.999878, 286, 0]
[10539, 1085.999878, 286, 0]
[10556, 1085.999878, 286, 0]
[10573, 1085.999878, 286, 0]
[10591, 1085.999878, 286, 0]
[10606, 1085.999878, 286, 0]
[10623, 1085.999878, 286, 0]
[10640, 1085.999878, 286, 0]
[10656, 1085.999878, 286, 0]
[10673, 1085.999878, 286, 0]
[10689, 1085.999878, 286, 0]
[10707, 1085.999878, 286, 0]
[10723, 1085.999878, 286, 0]
[10740, 1085.999878, 286, 0]
[10756, 1085.999878, 286, 0]
[10773, 1085.999878, 286, 0]
[10788, 1085.999878, 286, 0]
[10806, 1085.999878, 286, 0]
[10823, 1085.999878, 286, 0]
[10840, 1085.999878, 286, 0]
[10856, 1085.999878, 286, 0]
[10873, 1085.999878, 286, 0]
[10890, 1085.999878, 286, 0]
[10907, 1085.999878, 286, 0]
[10922, 1085.999878, 286, 0]
[10941, 1085.999878, 286, 0]
[10956, 1085.999878, 286, 0]
[10974, 1085.999878, 286, 0]
[10989, 1085.999878, 286, 0]
[11009, 1085.999878, 286, 0]
[11022, 1085.999878, 286, 0]
[11039, 1085.999878, 286, 0]
[11057, 1085.999878, 286, 0]
[11073, 1085.999878, 286, 0]
[11090, 1085.999878, 286, 0]
[11106, 1085.999878, 286, 0]
[11123, 1085.999878, 286, 0]
[11140, 1085.999878, 286, 0]
[11157, 1085.999878, 286, 0]
[11173, 1085.999878, 286, 0]
[11190, 1085.999878, 286, 0]
[11206, 1085.999878, 286, 0]
[11224, 1085.999878, 286, 0]
[11240, 1085.999878, 286, 0]
[11257, 1085.999878, 286, 0]
[11273, 1085.999878, 286, 0]
[11290, 1085.999878, 286, 0]
[11306, 1085.999878, 286, 0]
[11324, 1085.999878, 286, 0]
[11340, 1085.999878, 286, 0]
[11840, 1085.999878, 286, 0]
[11869, 1085.999878, 286, 0]
[11873, 1085.999878, 286, 0]
[11892, 1085.999878, 286, 0]
[11908, 1085.999878, 286, 0]
[11924, 1085.999878, 286, 0]
[11940, 1085.999878, 286, 0]
[11957, 1085.999878, 286, 0]
[11973, 1085.999878, 286, 0]
[11990, 1085.999878, 286, 0]
[12006, 1085.999878, 286, 0]
[12024, 1085.999878, 286, 0]
[12040, 1085.999878, 286, 0]
[12058, 1085.999878, 286, 0]
[12074, 1085.999878, 286, 0]
[12091, 1085.999878, 286, 0]
[12107, 1085.999878, 286, 0]
[12124, 1085.999878, 286, 0]
[12140, 1085.999878, 286, 0]
[12157, 1085.999878, 286, 0]
[12173, 1085.999878, 286, 0]
[12192, 1085.999878, 286, 0]
[12207, 1085.999878, 286, 0]
[12225, 1085.999878, 286, 0]
[12240, 1085.999878, 286, 0]
[12258, 1085.999878, 286, 0]
[12274, 1085.999878, 286, 0]
[12291, 1085.999878, 286, 0]
[12307, 1085.999878, 286, 0]
[12324, 1085.999878, 286, 0]
[12340, 1085.999878, 286, 0]
[12358, 1085.999878, 286, 0]
[12374, 1085.999878, 286, 0]
[12392, 1085.999878, 286, 0]
[12407, 1085.999878, 286, 0]
[12425, 1085.999878, 286, 0]
[12441, 1085.999878, 286, 0]
[12459, 1085.999878, 286, 0]
[12474, 1085.999878, 286, 0]
[12491, 1085.999878, 286, 0]
[12507, 1085.999878, 286, 0]
[12526, 1085.999878, 286, 0]
[12541, 1085.999878, 286, 0]
[12559, 1085.999878, 286, 0]
[12574, 1085.999878, 286, 0]
[12591, 1085.999878, 286, 0]
[12608, 1085.999878, 286, 0]
[12624, 1085.999878, 286, 0]
[12640, 1085.999878, 286, 0]
[12659, 1085.999878, 286, 0]
[12674, 1085.999878, 286, 0]
[12691, 1085.999878, 286, 0]
[12707, 1085.999878, 286, 0]
[12725, 1085.999878, 286, 0]
[12741, 1085.999878, 286, 0]
[12758, 1085.999878, 286, 0]
[12775, 1085.999878, 286, 0]
[12791, 1085.999878, 286, 0]
[12808, 1085.999878, 286, 0]
[12826, 1085.999878, 286, 0]
[12841, 1085.999878, 286, 0]
[12860, 1085.999878, 286, 0]
[12875, 1085.999878, 286, 0]
[12892, 1085.999878, 286, 0]
[12907, 1085.999878, 286, 0]
[12925, 1085.999878, 286, 0]
[12942, 1085.999878, 286, 0]
[12959, 1085.999878, 286, 0]
[12974, 1085.999878, 286, 0]
[12990, 1085.999878, 286, 0]
[13008, 1085.999878, 286, 0]
[13026, 1085.999878, 286, 0]
[13041, 1085.999878, 286, 0]
[13058, 1085.999878, 286, 0]
[13074, 1085.999878, 286, 0]
[13092, 1085.999878, 286, 0]
[13108, 1085.999878, 286, 0]
[13125, 1085.999878, 286, 0]
[13141, 1085.999878, 286, 0]
[13158, 1085.999878, 286, 0]
[13174, 1085.999878, 286, 0]
[13193, 1085.999878, 286, 0]
[13208, 1085.999878, 286, 0]
[13225, 1085.999878, 286, 0]
[13241, 1085.999878, 286, 0]
[13259, 1085.999878, 286, 0]
[13275, 1085.999878, 286, 0]
[13293, 1085.999878, 286, 0]
[13308, 1085.999878, 286, 0]
[13326, 1085.999878, 286, 0]
[13341, 1085.999878, 286, 0]
[13360, 1085.999878, 286, 0]
[13374, 1085.999878, 286, 0]
[13393, 1085.999878, 286, 0]
[13408, 1085.999878, 286, 0]
[13426, 1085.999878, 286, 0]
[13442, 1085.999878, 286, 0]
[13459, 1085.999878, 286, 0]
[13476, 1085.999878, 286, 0]
[13491, 1085.999878, 286, 0]
[13508, 1085.999878, 286, 0]
[13527, 1085.999878, 286, 0]
[13541, 1085.999878, 286, 0]
[13560, 1085.999878, 286, 0]
[13575, 1085.999878, 286, 0]
[13591, 1085.999878, 286, 0]
[13610, 1085.999878, 286, 0]
[13626, 1085.999878, 286, 0]
[13641, 1085.999878, 286, 0]
[13657, 1085.999878, 286, 0]
[13675, 1085.999878, 286, 0]
[13693, 1085.999878, 286, 0]
[13709, 1085.999878, 286, 0]
[13725, 1085.999878, 286, 0]
[13741, 1085.999878, 286, 0]
[13760, 1085.999878, 286, 0]
[13775, 1085.999878, 286, 0]
[13793, 1085.999878, 286, 0]
[13808, 1085.999878, 286, 0]
[13827, 1085.999878, 286, 0]
[13841, 1085.999878, 286, 0]
[13860, 1085.999878, 286, 0]
[13875, 1085.999878, 286, 0]
[13893, 1085.999878, 286, 0]
[13908, 1085.999878, 286, 0]
[13926, 1085.999878, 286, 0]
[13942, 1085.999878, 286, 0]
[13959, 1085.999878, 286, 0]
[13975, 1085.999878, 286, 0]
[13992, 1085.999878, 286, 0]
[14008, 1085.999878, 286, 0]
[14027, 1085.999878, 286, 0]
[14043, 1085.999878, 286, 0]
[14061, 1085.999878, 286, 0]
[14076, 1085.999878, 286, 0]
[14092, 1085.999878, 286, 0]
[14109, 1085.999878, 286, 0]
[14126, 1085.999878, 286, 0]
[14142, 1085.999878, 286, 0]
[15159, 1085.999878, 95.999992, 0]
[15176, 1085.999878, 95.999992, 0]
[15193, 1085.999878, 95.999992, 0]
[15210, 1085.999878, 95.999992, 0]
[15226, 1085.999878, 95.999992, 0]
[15243, 1085.999878, 95.999992, 0]
[15259, 1085.999878, 95.999992, 0]
[15277, 1085.999878, 95.999992, 0]
[15293, 1085.999878, 95.999992, 0]
[15310, 1085.999878, 95.999992, 0]
[15326, 1085.999878, 95.999992, 0]
[15343, 1085.999878, 95.999992, 0]
[15360, 1085.999878, 95.999992, 0]
[15377, 1085.999878, 95.999992, 0]
[15394, 1085.999878, 95.999992, 0]
[15410, 1085.999878, 95.999992, 0]
[15426, 1085.999878, 95.999992, 0]
[15444, 1085.999878, 95.999992, 0]
[15459, 1085.999878, 95.999992, 0]
[15477, 1085.999878, 95.999992, 0]
[15493, 1085.999878, 95.999992, 0]
[15511, 1085.999878, 95.999992, 0]
[15527, 1085.999878, 95.999992, 0]
[15544, 1085.999878, 95.999992, 0]
[15560, 1085.999878, 95.999992, 0]
[15576, 1085.999878, 95.999992, 0]
[15593, 1085.999878, 95.999992, 0]
[15610, 1085.999878, 95.999992, 0]
[15625, 1085.999878, 95.999992, 0]
[15642, 1085.999878, 95.999992, 0]
[15659, 1085.999878, 95.999992, 0]
[15675, 1085.999878, 95.999992, 0]
[15693, 1085.999878, 95.999992, 0]
[15710, 1085.999878, 95.999992, 0]
[15726, 1085.999878, 95.999992, 0]
[15742, 1085.999878, 95.999992, 0]
[15759, 1085.999878, 95.999992, 0]
[15776, 1085.999878, 95.999992, 0]
[15792, 1085.999878, 95.999992, 0]
[15809, 1085.999878, 95.999992, 0]
[15826, 1085.999878, 95.999992, 0]
[15843, 1085.999878, 95.999992, 0]
[15861, 1085.999878, 95.999992, 0]
[15877, 1085.999878, 95.999992, 0]
[15893, 1085.999878, 95.999992, 0]
[15910, 1085.999878, 95.999992, 0]
[15926, 1085.999878, 95.999992, 0]
[15944, 1085.999878, 95.999992, 0]
[15960, 1085.999878, 95.999992, 0]
[15977, 1085.999878, 95.999992, 0]
[15992, 1085.999878, 95.999992, 0]
[16010, 1085.999878, 95.999992, 0]
[16027, 1085.999878, 95.999992, 0]
[16045, 1085.999878, 95.999992, 0]
[16060, 1085.999878, 95.999992, 0]
[16076, 1085.999878, 95.999992, 0]
[16093, 1085.999878, 95.999992, 0]
[16111, 1085.999878, 95.999992, 0]
[16126, 1085.999878, 95.999992, 0]
[16144, 1085.999878, 95.999992, 0]
[16160, 1085.999878, 95.999992, 0]
[16177, 1085.999878, 95.999992, 0]
[16194, 1085.999878, 95.999992, 0]
[16210, 1085.999878, 95.999992, 0]
[16226, 1085.999878, 95.999992, 0]
[16244, 1085.999878, 95.999992, 0]
[16260, 1085.999878, 95.999992, 0]
[16278, 1085.999878, 95.999992, 0]
[16293, 1085.999878, 95.999992, 0]
[16311, 1085.999878, 95.999992, 0]
